Cement_component_1,Blast Furnace Slag_component_2,Fly_Ash_component_3,Water_component_4,Superplasticizer_component_5,Coarse_Aggregate_component_6,Fine_Aggregate_component_7,Age_day,prediction
516.0,0.0,0.0,801.0,802.0,28.0,41.37,,30.018166666666666
145.0,116.0,119.0,833.0,880.0,28.0,29.16,,32.11416666666666
160.0,128.0,122.0,824.0,879.0,28.0,39.4,,34.120999999999995
234.0,156.0,0.0,981.0,760.0,28.0,39.3,,42.652833333333334
250.0,180.0,95.0,860.0,800.0,28.0,67.87,,42.35583333333334
475.0,0.0,0.0,1044.0,662.0,28.0,58.52,,30.018166666666666
285.0,190.0,0.0,1031.0,685.0,28.0,53.58,,42.33416666666667
356.0,119.0,0.0,1061.0,657.0,28.0,59.0,,34.99466666666667
275.0,180.0,120.0,830.0,765.0,28.0,76.24,,42.35583333333334
500.0,0.0,0.0,1033.0,655.0,28.0,69.84,,30.018166666666666
165.0,0.0,143.6,1005.6,900.9,3.0,14.4,,30.576833333333344
165.0,128.5,132.1,1005.8,746.6,3.0,19.42,,33.700833333333335
178.0,129.8,118.6,1007.3,746.8,3.0,20.73,,33.700833333333335
167.4,129.9,128.6,1006.3,746.6,3.0,14.94,,33.700833333333335
172.4,13.6,172.4,1006.3,856.4,3.0,21.29,,30.481166666666674
173.5,50.1,173.5,1006.2,793.5,3.0,23.08,,32.27166666666667
167.0,75.4,167.0,1007.3,770.1,3.0,15.52,,31.742666666666672
173.8,93.4,159.9,1007.2,746.6,3.0,15.82,,33.06816666666667
190.3,0.0,125.2,1079.0,798.9,3.0,12.55,,30.492166666666673
250.0,0.0,95.7,948.9,857.2,3.0,8.49,,30.212500000000006
213.5,0.0,174.2,1043.6,771.9,3.0,15.61,,30.750500000000006
194.7,0.0,100.5,998.0,901.8,3.0,12.18,,30.492166666666673
251.4,0.0,118.3,1043.6,754.3,3.0,11.98,,30.168666666666674
165.0,0.0,143.6,1005.6,900.9,14.0,16.88,,30.576833333333344
165.0,128.5,132.1,1005.8,746.6,14.0,33.09,,33.700833333333335
178.0,129.8,118.6,1007.3,746.8,14.0,34.24,,33.700833333333335
167.4,129.9,128.6,1006.3,746.6,14.0,31.81,,33.700833333333335
172.4,13.6,172.4,1006.3,856.4,14.0,29.75,,30.481166666666674
173.5,50.1,173.5,1006.2,793.5,14.0,33.01,,32.27166666666667
167.0,75.4,167.0,1007.3,770.1,14.0,32.9,,31.742666666666672
173.8,93.4,159.9,1007.2,746.6,14.0,29.55,,33.06816666666667
190.3,0.0,125.2,1079.0,798.9,14.0,19.42,,30.750500000000006
250.0,0.0,95.7,948.9,857.2,14.0,24.66,,30.427000000000003
213.5,0.0,174.2,1043.6,771.9,14.0,29.59,,30.750500000000006
194.7,0.0,100.5,998.0,901.8,14.0,24.28,,30.750500000000006
251.4,0.0,118.3,1043.6,754.3,14.0,20.73,,30.427000000000003
165.0,0.0,143.6,1005.6,900.9,28.0,26.2,,30.620666666666676
165.0,128.5,132.1,1005.8,746.6,28.0,46.39,,35.06333333333333
178.0,129.8,118.6,1007.3,746.8,28.0,39.16,,37.12733333333334
167.4,129.9,128.6,1006.3,746.6,28.0,41.2,,37.12733333333334
172.4,13.6,172.4,1006.3,856.4,28.0,33.69,,31.00216666666667
173.5,50.1,173.5,1006.2,793.5,28.0,38.2,,33.0595
167.0,75.4,167.0,1007.3,770.1,28.0,41.41,,32.702
173.8,93.4,159.9,1007.2,746.6,28.0,37.81,,34.21816666666666
190.3,0.0,125.2,1079.0,798.9,28.0,24.85,,30.794333333333338
250.0,0.0,95.7,948.9,857.2,28.0,27.22,,30.47083333333334
213.5,0.0,174.2,1043.6,771.9,28.0,44.64,,31.371833333333335
194.7,0.0,100.5,998.0,901.8,28.0,37.27,,30.98866666666667
251.4,0.0,118.3,1043.6,754.3,28.0,33.27,,30.852000000000004
165.0,0.0,143.6,1005.6,900.9,56.0,36.56,,30.241166666666665
165.0,128.5,132.1,1005.8,746.6,56.0,53.72,,35.06333333333333
178.0,129.8,118.6,1007.3,746.8,56.0,48.59,,37.12733333333334
167.4,129.9,128.6,1006.3,746.6,56.0,51.72,,37.12733333333334
172.4,13.6,172.4,1006.3,856.4,56.0,35.85,,30.1455
173.5,50.1,173.5,1006.2,793.5,56.0,53.77,,33.0595
167.0,75.4,167.0,1007.3,770.1,56.0,53.46,,32.702
173.8,93.4,159.9,1007.2,746.6,56.0,48.99,,34.60133333333333
190.3,0.0,125.2,1079.0,798.9,56.0,31.72,,30.607499999999998
250.0,0.0,95.7,948.9,857.2,56.0,39.64,,30.669500000000006
213.5,0.0,174.2,1043.6,771.9,56.0,51.26,,31.089
194.7,0.0,100.5,998.0,901.8,56.0,43.39,,31.089
251.4,0.0,118.3,1043.6,754.3,56.0,39.27,,30.669500000000006
165.0,0.0,143.6,1005.6,900.9,100.0,37.96,,29.9885
165.0,128.5,132.1,1005.8,746.6,100.0,55.02,,35.06333333333333
178.0,129.8,118.6,1007.3,746.8,100.0,49.99,,37.12733333333334
167.4,129.9,128.6,1006.3,746.6,100.0,53.66,,37.12733333333334
172.4,13.6,172.4,1006.3,856.4,100.0,37.68,,29.862166666666667
173.5,50.1,173.5,1006.2,793.5,100.0,56.06,,33.0595
167.0,75.4,167.0,1007.3,770.1,100.0,56.81,,32.702
173.8,93.4,159.9,1007.2,746.6,100.0,50.94,,34.60133333333333
190.3,0.0,125.2,1079.0,798.9,100.0,33.56,,30.922833333333337
250.0,0.0,95.7,948.9,857.2,100.0,41.16,,30.60366666666667
213.5,0.0,174.2,1043.6,771.9,100.0,52.96,,31.02316666666667
194.7,0.0,100.5,998.0,901.8,100.0,44.28,,31.02316666666667
251.4,0.0,118.3,1043.6,754.3,100.0,40.15,,30.60366666666667
446.0,24.0,79.0,967.0,712.0,28.0,57.03,,35.36016666666667
446.0,24.0,79.0,967.0,712.0,28.0,44.42,,35.36016666666667
446.0,24.0,79.0,967.0,712.0,28.0,51.02,,35.36016666666667
446.0,24.0,79.0,967.0,712.0,28.0,53.39,,35.36016666666667
446.0,24.0,79.0,967.0,712.0,3.0,35.36,,33.95466666666667
446.0,24.0,79.0,967.0,712.0,3.0,25.02,,33.95466666666667
446.0,24.0,79.0,967.0,712.0,3.0,23.35,,33.95466666666667
446.0,24.0,79.0,967.0,712.0,7.0,52.01,,35.31633333333333
446.0,24.0,79.0,967.0,712.0,7.0,38.02,,34.933166666666665
446.0,24.0,79.0,967.0,712.0,7.0,39.3,,35.31633333333333
446.0,24.0,79.0,967.0,712.0,56.0,61.07,,35.077333333333335
446.0,24.0,79.0,967.0,712.0,56.0,56.14,,35.077333333333335
446.0,24.0,79.0,967.0,712.0,56.0,55.25,,35.077333333333335
446.0,24.0,79.0,967.0,712.0,56.0,54.77,,35.077333333333335
387.0,20.0,94.0,938.0,845.0,28.0,50.24,,32.792833333333334
387.0,20.0,94.0,938.0,845.0,28.0,46.68,,32.792833333333334
387.0,20.0,94.0,938.0,845.0,28.0,46.68,,32.792833333333334
387.0,20.0,94.0,938.0,845.0,3.0,22.75,,32.01733333333333
387.0,20.0,94.0,938.0,845.0,3.0,25.51,,32.01733333333333
387.0,20.0,94.0,938.0,845.0,3.0,34.77,,32.01733333333333
387.0,20.0,94.0,938.0,845.0,7.0,36.84,,32.365833333333335
387.0,20.0,94.0,938.0,845.0,7.0,45.9,,32.749
387.0,20.0,94.0,938.0,845.0,7.0,41.67,,32.749
387.0,20.0,94.0,938.0,845.0,56.0,56.34,,32.510000000000005
387.0,20.0,94.0,938.0,845.0,56.0,47.97,,32.510000000000005
387.0,20.0,94.0,938.0,845.0,56.0,61.46,,32.510000000000005
355.0,19.0,97.0,967.0,871.0,28.0,44.03,,32.792833333333334
355.0,19.0,97.0,967.0,871.0,28.0,55.45,,32.792833333333334
491.0,26.0,123.0,882.0,699.0,28.0,55.55,,35.36016666666667
491.0,26.0,123.0,822.0,699.0,28.0,57.92,,35.36016666666667
491.0,26.0,123.0,882.0,699.0,3.0,25.61,,33.95466666666667
491.0,26.0,123.0,882.0,699.0,7.0,33.49,,33.95466666666667
491.0,26.0,123.0,882.0,699.0,56.0,59.59,,35.077333333333335
491.0,26.0,123.0,822.0,699.0,3.0,29.55,,33.95466666666667
491.0,26.0,123.0,822.0,699.0,7.0,37.92,,34.933166666666665
491.0,26.0,123.0,822.0,699.0,56.0,61.86,,35.077333333333335
424.0,22.0,132.0,822.0,750.0,28.0,62.05,,35.36016666666667
424.0,22.0,132.0,882.0,750.0,3.0,32.01,,33.95466666666667
424.0,22.0,132.0,822.0,750.0,28.0,72.1,,35.36016666666667
424.0,22.0,132.0,822.0,750.0,7.0,39.0,,35.31633333333333
424.0,22.0,132.0,822.0,750.0,56.0,65.7,,35.077333333333335
424.0,22.0,132.0,822.0,750.0,3.0,32.11,,33.95466666666667
424.0,22.0,132.0,822.0,750.0,7.0,40.29,,35.31633333333333
424.0,22.0,132.0,822.0,750.0,56.0,74.36,,35.077333333333335
202.0,11.0,141.0,942.0,801.0,28.0,21.97,,30.981166666666674
202.0,11.0,141.0,942.0,801.0,3.0,9.85,,31.001666666666672
202.0,11.0,141.0,942.0,801.0,7.0,15.07,,30.93733333333334
202.0,11.0,141.0,942.0,801.0,56.0,23.25,,30.794333333333334
284.0,15.0,141.0,842.0,801.0,28.0,43.73,,33.02
284.0,15.0,141.0,842.0,801.0,3.0,13.4,,32.2445
284.0,15.0,141.0,842.0,801.0,7.0,24.13,,32.2445
284.0,15.0,141.0,842.0,801.0,56.0,44.52,,32.737166666666674
359.0,19.0,141.0,942.0,801.0,28.0,62.94,,32.792833333333334
359.0,19.0,141.0,942.0,801.0,28.0,59.49,,32.792833333333334
359.0,19.0,141.0,942.0,801.0,3.0,25.12,,32.01733333333333
359.0,19.0,141.0,942.0,801.0,3.0,23.64,,32.01733333333333
359.0,19.0,141.0,942.0,801.0,7.0,35.75,,31.734500000000004
359.0,19.0,141.0,942.0,801.0,7.0,38.61,,32.749
359.0,19.0,141.0,942.0,801.0,56.0,68.75,,32.510000000000005
359.0,19.0,141.0,942.0,801.0,56.0,66.78,,32.510000000000005
436.0,0.0,0.0,838.4,719.7,28.0,23.85,,29.34983333333333
289.0,0.0,0.0,913.2,895.3,90.0,32.07,,38.372
289.0,0.0,0.0,913.2,895.3,3.0,11.65,,30.427000000000003
393.0,0.0,0.0,940.6,785.6,3.0,19.2,,29.49283333333333
393.0,0.0,0.0,940.6,785.6,90.0,48.85,,29.825666666666667
393.0,0.0,0.0,940.6,785.6,28.0,39.6,,30.018166666666666
480.0,0.0,0.0,936.2,712.2,28.0,43.94,,30.018166666666666
480.0,0.0,0.0,936.2,712.2,7.0,34.57,,29.830166666666663
480.0,0.0,0.0,936.2,712.2,90.0,54.32,,29.825666666666667
480.0,0.0,0.0,936.2,712.2,3.0,24.4,,29.448999999999995
333.0,0.0,0.0,931.2,842.6,3.0,15.62,,29.305999999999994
255.0,0.0,0.0,889.8,945.0,90.0,21.86,,41.073166666666665
255.0,0.0,0.0,889.8,945.0,7.0,10.22,,42.02633333333333
289.0,0.0,0.0,913.2,895.3,7.0,14.6,,30.427000000000003
255.0,0.0,0.0,889.8,945.0,28.0,18.75,,42.02633333333333
333.0,0.0,0.0,931.2,842.6,28.0,31.97,,29.34983333333333
333.0,0.0,0.0,931.2,842.6,7.0,23.4,,29.305999999999994
289.0,0.0,0.0,913.2,895.3,28.0,25.57,,39.717166666666664
333.0,0.0,0.0,931.2,842.6,90.0,41.68,,29.825666666666667
393.0,0.0,0.0,940.6,785.6,7.0,27.74,,29.49283333333333
255.0,0.0,0.0,889.8,945.0,3.0,8.2,,42.68966666666667
158.8,238.2,0.0,1040.6,734.3,7.0,9.62,,37.1435
239.6,359.4,0.0,941.6,664.3,7.0,25.42,,41.33966666666667
238.2,158.8,0.0,1040.6,734.3,7.0,15.69,,38.93733333333333
181.9,272.8,0.0,1012.4,714.3,28.0,27.94,,39.92783333333334
193.5,290.2,0.0,998.2,704.3,28.0,32.63,,40.66666666666667
255.5,170.3,0.0,1026.6,724.3,7.0,17.24,,38.88133333333333
272.8,181.9,0.0,1012.4,714.3,7.0,19.77,,39.13966666666666
239.6,359.4,0.0,941.6,664.3,28.0,39.44,,44.81416666666667
220.8,147.2,0.0,1055.0,744.3,28.0,25.75,,38.96683333333333
397.0,0.0,0.0,1040.6,734.3,28.0,33.08,,29.730999999999995
382.5,0.0,0.0,1047.8,739.3,7.0,24.07,,29.305999999999994
210.7,316.1,0.0,977.0,689.3,7.0,21.82,,41.33966666666667
158.8,238.2,0.0,1040.6,734.3,28.0,21.07,,37.40183333333333
295.8,0.0,0.0,1091.4,769.3,7.0,14.84,,30.427000000000003
255.5,170.3,0.0,1026.6,724.3,28.0,32.05,,38.88133333333333
203.5,135.7,0.0,1076.2,759.3,7.0,11.96,,34.27633333333334
397.0,0.0,0.0,1040.6,734.3,7.0,25.45,,29.49283333333333
381.4,0.0,0.0,1104.6,784.3,28.0,22.49,,29.34983333333333
295.8,0.0,0.0,1091.4,769.3,28.0,25.22,,30.47083333333334
228.0,342.1,0.0,955.8,674.3,28.0,39.7,,44.81416666666667
220.8,147.2,0.0,1055.0,744.3,7.0,13.09,,38.96683333333333
316.1,210.7,0.0,977.0,689.3,28.0,38.7,,42.33416666666667
135.7,203.5,0.0,1076.2,759.3,7.0,7.51,,35.715333333333334
238.1,0.0,0.0,1118.8,789.3,28.0,17.58,,30.47083333333334
339.2,0.0,0.0,1069.2,754.3,7.0,21.18,,29.305999999999994
135.7,203.5,0.0,1076.2,759.3,28.0,18.2,,36.232
193.5,290.2,0.0,998.2,704.3,7.0,17.2,,40.66666666666667
203.5,135.7,0.0,1076.2,759.3,28.0,22.63,,34.27633333333334
290.2,193.5,0.0,998.2,704.3,7.0,21.86,,38.85966666666666
181.9,272.8,0.0,1012.4,714.3,7.0,12.37,,40.186166666666665
170.3,155.5,0.0,1026.6,724.3,28.0,25.73,,37.20666666666666
210.7,316.1,0.0,977.0,689.3,28.0,37.81,,44.81416666666667
228.0,342.1,0.0,955.8,674.3,7.0,21.92,,41.33966666666667
290.2,193.5,0.0,998.2,704.3,28.0,33.04,,38.85966666666666
381.4,0.0,0.0,1104.6,784.3,7.0,14.54,,29.305999999999994
238.2,158.8,0.0,1040.6,734.3,28.0,26.91,,38.93733333333333
186.2,124.1,0.0,1083.4,764.3,7.0,8.0,,33.57266666666666
339.2,0.0,0.0,1069.2,754.3,28.0,31.9,,29.34983333333333
238.1,0.0,0.0,1118.8,789.3,7.0,10.34,,30.427000000000003
252.5,0.0,0.0,1111.6,784.3,28.0,19.77,,30.47083333333334
382.5,0.0,0.0,1047.8,739.3,28.0,37.44,,29.634999999999998
252.5,0.0,0.0,1111.6,784.3,7.0,11.48,,30.427000000000003
316.1,210.7,0.0,977.0,689.3,7.0,24.44,,38.85966666666666
186.2,124.1,0.0,1083.4,764.3,28.0,17.6,,34.033833333333334
170.3,155.5,0.0,1026.6,724.3,7.0,10.73,,36.94833333333334
272.8,181.9,0.0,1012.4,714.3,28.0,31.38,,39.13966666666666
339.0,0.0,0.0,968.0,781.0,3.0,13.22,,29.305999999999994
339.0,0.0,0.0,968.0,781.0,7.0,20.97,,29.305999999999994
339.0,0.0,0.0,968.0,781.0,14.0,27.04,,29.305999999999994
339.0,0.0,0.0,968.0,781.0,28.0,32.04,,29.34983333333333
339.0,0.0,0.0,968.0,781.0,90.0,35.17,,29.5385
339.0,0.0,0.0,968.0,781.0,180.0,36.45,,29.15916666666667
339.0,0.0,0.0,968.0,781.0,365.0,38.89,,41.69399999999999
236.0,0.0,0.0,968.0,885.0,3.0,6.47,,30.398500000000013
236.0,0.0,0.0,968.0,885.0,14.0,12.84,,30.427000000000003
236.0,0.0,0.0,968.0,885.0,28.0,18.42,,30.47083333333334
236.0,0.0,0.0,968.0,885.0,90.0,21.95,,29.844499999999993
236.0,0.0,0.0,968.0,885.0,180.0,24.1,,37.76933333333333
236.0,0.0,0.0,968.0,885.0,365.0,25.08,,40.580499999999994
277.0,0.0,0.0,968.0,856.0,14.0,21.26,,30.427000000000003
277.0,0.0,0.0,968.0,856.0,28.0,25.97,,30.47083333333334
277.0,0.0,0.0,968.0,856.0,3.0,11.36,,30.427000000000003
277.0,0.0,0.0,968.0,856.0,90.0,31.25,,30.03133333333333
277.0,0.0,0.0,968.0,856.0,180.0,32.33,,29.556
277.0,0.0,0.0,968.0,856.0,360.0,33.7,,40.1085
254.0,0.0,0.0,968.0,863.0,3.0,9.31,,30.09716666666667
254.0,0.0,0.0,968.0,863.0,90.0,26.94,,29.844499999999993
254.0,0.0,0.0,968.0,863.0,180.0,27.63,,29.56116666666666
254.0,0.0,0.0,968.0,863.0,365.0,29.79,,40.1435
307.0,0.0,0.0,968.0,812.0,180.0,34.49,,29.255166666666668
307.0,0.0,0.0,968.0,812.0,365.0,36.15,,41.91149999999999
307.0,0.0,0.0,968.0,812.0,3.0,12.54,,29.305999999999994
307.0,0.0,0.0,968.0,812.0,28.0,27.53,,29.34983333333333
307.0,0.0,0.0,968.0,812.0,90.0,32.92,,29.061333333333334
236.0,0.0,0.0,968.0,885.0,7.0,9.99,,29.866500000000002
200.0,0.0,0.0,1125.0,845.0,7.0,7.84,,30.284000000000002
200.0,0.0,0.0,1125.0,845.0,28.0,12.25,,30.65766666666667
225.0,0.0,0.0,1113.0,833.0,7.0,11.17,,30.61383333333334
225.0,0.0,0.0,1113.0,833.0,28.0,17.34,,30.65766666666667
325.0,0.0,0.0,1063.0,783.0,7.0,17.54,,29.305999999999994
325.0,0.0,0.0,1063.0,783.0,28.0,30.57,,29.34983333333333
275.0,0.0,0.0,1088.0,808.0,7.0,14.2,,30.427000000000003
275.0,0.0,0.0,1088.0,808.0,28.0,24.5,,30.47083333333334
300.0,0.0,0.0,1075.0,795.0,7.0,15.58,,29.305999999999994
300.0,0.0,0.0,1075.0,795.0,28.0,26.85,,29.34983333333333
375.0,0.0,0.0,1038.0,758.0,7.0,26.06,,29.305999999999994
375.0,0.0,0.0,1038.0,758.0,28.0,38.21,,30.018166666666666
400.0,0.0,0.0,1025.0,745.0,28.0,43.7,,30.018166666666666
400.0,0.0,0.0,1025.0,745.0,7.0,30.14,,29.49283333333333
250.0,0.0,0.0,1100.0,820.0,7.0,12.73,,30.427000000000003
250.0,0.0,0.0,1100.0,820.0,28.0,20.87,,30.47083333333334
350.0,0.0,0.0,1050.0,770.0,7.0,20.28,,29.305999999999994
350.0,0.0,0.0,1050.0,770.0,28.0,34.29,,29.730999999999995
203.5,305.3,0.0,963.4,630.0,7.0,19.54,,40.66666666666667
250.2,166.8,0.0,977.6,694.1,90.0,47.71,,42.652833333333334
157.0,236.0,0.0,935.4,781.2,90.0,43.38,,41.717666666666666
141.3,212.0,0.0,971.8,748.5,28.0,29.89,,37.971333333333334
166.8,250.2,0.0,975.6,692.6,3.0,6.9,,40.186166666666665
122.6,183.9,0.0,958.2,800.1,90.0,33.19,,35.19866666666667
183.9,122.6,0.0,959.2,800.0,3.0,4.9,,33.15483333333334
102.0,153.0,0.0,887.0,942.0,3.0,4.57,,48.47133333333334
102.0,153.0,0.0,887.0,942.0,90.0,25.46,,45.916500000000006
122.6,183.9,0.0,958.2,800.1,28.0,24.29,,36.232
166.8,250.2,0.0,975.6,692.6,28.0,33.95,,39.92783333333334
200.0,133.0,0.0,965.4,806.2,3.0,11.41,,34.339
108.3,162.4,0.0,938.2,849.0,28.0,20.59,,47.59133333333334
305.3,203.5,0.0,965.4,631.0,7.0,25.89,,38.85966666666666
108.3,162.4,0.0,938.2,849.0,90.0,29.23,,45.85383333333334
116.0,173.0,0.0,909.8,891.9,90.0,31.02,,44.76783333333334
141.3,212.0,0.0,971.8,748.5,7.0,10.39,,38.22966666666667
157.0,236.0,0.0,935.4,781.2,28.0,33.66,,38.912166666666664
133.0,200.0,0.0,927.4,839.2,28.0,27.87,,37.74233333333333
250.2,166.8,0.0,977.6,694.1,7.0,19.35,,38.93733333333333
173.0,116.0,0.0,946.8,856.8,7.0,11.39,,33.534
192.0,288.0,0.0,929.8,716.1,3.0,12.79,,40.66666666666667
192.0,288.0,0.0,929.8,716.1,28.0,39.32,,44.14116666666668
153.0,102.0,0.0,888.0,943.1,3.0,4.78,,41.48783333333334
288.0,192.0,0.0,932.0,717.8,3.0,16.11,,38.85966666666666
305.3,203.5,0.0,965.4,631.0,28.0,43.38,,42.33416666666667
236.0,157.0,0.0,972.6,749.1,7.0,20.42,,38.93733333333333
173.0,116.0,0.0,946.8,856.8,3.0,6.94,,33.01016666666668
212.0,141.3,0.0,973.4,750.0,7.0,15.03,,37.60783333333333
236.0,157.0,0.0,972.6,749.1,3.0,13.57,,38.93733333333333
183.9,122.6,0.0,959.2,800.0,90.0,32.53,,33.988
166.8,250.2,0.0,975.6,692.6,7.0,15.75,,39.92783333333334
102.0,153.0,0.0,887.0,942.0,7.0,7.68,,48.87483333333334
288.0,192.0,0.0,932.0,717.8,28.0,38.8,,42.33416666666667
212.0,141.3,0.0,973.4,750.0,28.0,33.0,,37.60783333333333
102.0,153.0,0.0,887.0,942.0,28.0,17.28,,45.85666666666667
173.0,116.0,0.0,946.8,856.8,28.0,24.28,,33.72966666666666
183.9,122.6,0.0,959.2,800.0,28.0,24.05,,33.616
133.0,200.0,0.0,927.4,839.2,90.0,36.59,,40.03116666666667
192.0,288.0,0.0,929.8,716.1,90.0,50.73,,43.624500000000005
133.0,200.0,0.0,927.4,839.2,7.0,13.66,,37.483999999999995
305.3,203.5,0.0,965.4,631.0,3.0,14.14,,38.85966666666666
236.0,157.0,0.0,972.6,749.1,90.0,47.78,,42.652833333333334
108.3,162.4,0.0,938.2,849.0,3.0,2.33,,46.7565
157.0,236.0,0.0,935.4,781.2,7.0,16.89,,38.912166666666664
288.0,192.0,0.0,932.0,717.8,7.0,23.52,,38.85966666666666
212.0,141.3,0.0,973.4,750.0,3.0,6.81,,36.89550000000001
212.0,141.3,0.0,973.4,750.0,90.0,39.7,,41.033
153.0,102.0,0.0,888.0,943.1,28.0,17.96,,40.295833333333334
236.0,157.0,0.0,972.6,749.1,28.0,32.88,,38.93733333333333
116.0,173.0,0.0,909.8,891.9,28.0,22.35,,44.96633333333334
183.9,122.6,0.0,959.2,800.0,7.0,10.79,,33.42033333333334
108.3,162.4,0.0,938.2,849.0,7.0,7.72,,46.7565
203.5,305.3,0.0,963.4,630.0,28.0,41.68,,44.14116666666668
203.5,305.3,0.0,963.4,630.0,3.0,9.56,,40.150000000000006
133.0,200.0,0.0,927.4,839.2,3.0,6.88,,36.588166666666666
288.0,192.0,0.0,932.0,717.8,90.0,50.53,,41.8175
200.0,133.0,0.0,965.4,806.2,7.0,17.17,,34.27633333333334
200.0,133.0,0.0,965.4,806.2,28.0,30.44,,34.27633333333334
250.2,166.8,0.0,977.6,694.1,3.0,9.73,,38.678999999999995
122.6,183.9,0.0,958.2,800.1,3.0,3.32,,46.711
153.0,102.0,0.0,888.0,943.1,90.0,26.32,,38.81666666666666
200.0,133.0,0.0,965.4,806.2,90.0,43.25,,37.77266666666667
116.0,173.0,0.0,909.8,891.9,3.0,6.28,,46.19433333333333
173.0,116.0,0.0,946.8,856.8,90.0,32.1,,33.72966666666666
250.2,166.8,0.0,977.6,694.1,28.0,36.96,,42.652833333333334
305.3,203.5,0.0,965.4,631.0,90.0,54.6,,41.8175
192.0,288.0,0.0,929.8,716.1,7.0,21.48,,40.66666666666667
157.0,236.0,0.0,935.4,781.2,3.0,9.69,,37.8975
153.0,102.0,0.0,888.0,943.1,7.0,8.37,,41.775
141.3,212.0,0.0,971.8,748.5,90.0,39.66,,38.90216666666667
116.0,173.0,0.0,909.8,891.9,7.0,10.09,,44.96633333333334
141.3,212.0,0.0,971.8,748.5,3.0,4.83,,36.817166666666665
122.6,183.9,0.0,958.2,800.1,7.0,10.35,,36.49033333333334
166.8,250.2,0.0,975.6,692.6,90.0,43.57,,42.885666666666665
203.5,305.3,0.0,963.4,630.0,90.0,51.86,,43.624500000000005
310.0,0.0,0.0,1012.0,830.0,3.0,11.85,,29.305999999999994
310.0,0.0,0.0,1012.0,830.0,7.0,17.24,,29.305999999999994
310.0,0.0,0.0,1012.0,830.0,28.0,27.83,,29.34983333333333
310.0,0.0,0.0,1012.0,830.0,90.0,35.76,,29.442500000000003
310.0,0.0,0.0,1012.0,830.0,120.0,38.7,,29.825666666666667
331.0,0.0,0.0,1025.0,821.0,3.0,14.31,,29.305999999999994
331.0,0.0,0.0,1025.0,821.0,7.0,17.44,,29.305999999999994
331.0,0.0,0.0,1025.0,821.0,28.0,31.74,,29.34983333333333
331.0,0.0,0.0,1025.0,821.0,90.0,37.91,,29.442500000000003
331.0,0.0,0.0,1025.0,821.0,120.0,39.38,,29.825666666666667
349.0,0.0,0.0,1056.0,809.0,3.0,15.87,,29.305999999999994
349.0,0.0,0.0,1056.0,809.0,7.0,9.01,,28.97616666666666
349.0,0.0,0.0,1056.0,809.0,28.0,33.61,,29.730999999999995
349.0,0.0,0.0,1056.0,809.0,90.0,40.66,,29.825666666666667
349.0,0.0,0.0,1056.0,809.0,120.0,40.86,,29.825666666666667
238.0,0.0,0.0,1119.0,789.0,7.0,12.05,,30.427000000000003
238.0,0.0,0.0,1119.0,789.0,28.0,17.54,,30.47083333333334
296.0,0.0,0.0,1090.0,769.0,7.0,18.91,,30.427000000000003
296.0,0.0,0.0,1090.0,769.0,28.0,25.18,,30.47083333333334
297.0,0.0,0.0,1040.0,734.0,7.0,30.96,,30.427000000000003
480.0,0.0,0.0,936.0,721.0,28.0,43.89,,30.018166666666666
480.0,0.0,0.0,936.0,721.0,90.0,54.28,,29.825666666666667
397.0,0.0,0.0,1040.0,734.0,28.0,36.94,,29.634999999999998
281.0,0.0,0.0,1104.0,774.0,7.0,14.5,,30.427000000000003
281.0,0.0,0.0,1104.0,774.0,28.0,22.44,,30.47083333333334
500.0,0.0,0.0,1125.0,613.0,1.0,12.64,,29.448999999999995
500.0,0.0,0.0,1125.0,613.0,3.0,26.06,,29.448999999999995
500.0,0.0,0.0,1125.0,613.0,7.0,33.21,,29.830166666666663
500.0,0.0,0.0,1125.0,613.0,14.0,36.94,,29.734166666666663
500.0,0.0,0.0,1125.0,613.0,28.0,44.09,,30.018166666666666
540.0,0.0,0.0,1125.0,613.0,7.0,52.61,,30.117333333333335
540.0,0.0,0.0,1125.0,613.0,14.0,59.76,,30.117333333333335
540.0,0.0,0.0,1125.0,613.0,28.0,67.31,,30.018166666666666
540.0,0.0,0.0,1125.0,613.0,90.0,69.66,,29.825666666666667
540.0,0.0,0.0,1125.0,613.0,180.0,71.62,,42.742
540.0,0.0,0.0,1125.0,613.0,270.0,74.17,,43.04633333333334
350.0,0.0,0.0,974.0,775.0,7.0,18.13,,29.305999999999994
350.0,0.0,0.0,974.0,775.0,14.0,22.53,,29.305999999999994
350.0,0.0,0.0,974.0,775.0,28.0,27.34,,29.34983333333333
350.0,0.0,0.0,974.0,775.0,56.0,29.98,,29.162999999999993
350.0,0.0,0.0,974.0,775.0,90.0,31.35,,29.25333333333333
350.0,0.0,0.0,974.0,775.0,180.0,32.72,,28.778000000000002
385.0,0.0,0.0,966.0,763.0,1.0,6.27,,29.464333333333332
385.0,0.0,0.0,966.0,763.0,3.0,14.7,,29.305999999999994
385.0,0.0,0.0,966.0,763.0,7.0,23.22,,29.305999999999994
385.0,0.0,0.0,966.0,763.0,14.0,27.92,,29.305999999999994
385.0,0.0,0.0,966.0,763.0,28.0,31.35,,29.34983333333333
331.0,0.0,0.0,978.0,825.0,180.0,39.0,,29.542333333333335
331.0,0.0,0.0,978.0,825.0,360.0,41.24,,41.09949999999999
349.0,0.0,0.0,1047.0,806.0,3.0,14.99,,29.305999999999994
